board1_val,board1_C,board1_D,board1_H,board1_S,board2_val,board2_C,board2_D,board2_H,board2_S,board3_val,board3_C,board3_D,board3_H,board3_S,board4_val,board4_C,board4_D,board4_H,board4_S,board5_val,board5_C,board5_D,board5_H,board5_S,p1_card1_val,p1_card1_C,p1_card1_D,p1_card1_H,p1_card1_S,p1_card2_val,p1_card2_C,p1_card2_D,p1_card2_H,p1_card2_S,p2_card1_val,p2_card1_C,p2_card1_D,p2_card1_H,p2_card1_S,p2_card2_val,p2_card2_C,p2_card2_D,p2_card2_H,p2_card2_S,p3_card1_val,p3_card1_C,p3_card1_D,p3_card1_H,p3_card1_S,p3_card2_val,p3_card2_C,p3_card2_D,p3_card2_H,p3_card2_S,p4_card1_val,p4_card1_C,p4_card1_D,p4_card1_H,p4_card1_S,p4_card2_val,p4_card2_C,p4_card2_D,p4_card2_H,p4_card2_S,p5_card1_val,p5_card1_C,p5_card1_D,p5_card1_H,p5_card1_S,p5_card2_val,p5_card2_C,p5_card2_D,p5_card2_H,p5_card2_S,p6_card1_val,p6_card1_C,p6_card1_D,p6_card1_H,p6_card1_S,p6_card2_val,p6_card2_C,p6_card2_D,p6_card2_H,p6_card2_S,winner,cartes_str,mains_description,p1_win_prob,p2_win_prob,p3_win_prob,p4_win_prob,p5_win_prob,p6_win_prob
6,0,0,1,0,7,0,1,0,0,14,0,0,1,0,4,1,0,0,0,2,0,0,0,1,9,1,0,0,0,2,0,0,1,0,12,0,0,1,0,4,0,0,1,0,8,0,0,1,0,3,0,1,0,0,6,0,0,0,1,4,0,0,0,1,2,0,1,0,0,5,0,0,0,1,10,0,1,0,0,14,0,0,0,1,P4,BOARD: 6H 7D AH 4C 2S | P1: 9C 2H | P2: QH 4H | P3: 8H 3D | P4: 6S 4S | P5: 2D 5S | P6: TD AS,P1: Pair | P2: Pair | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
11,0,0,1,0,3,0,1,0,0,8,0,0,0,1,5,0,1,0,0,2,0,0,1,0,10,0,0,1,0,7,0,1,0,0,14,1,0,0,0,10,0,1,0,0,4,1,0,0,0,3,0,0,0,1,13,0,0,0,1,9,1,0,0,0,7,0,0,0,1,6,0,0,1,0,8,0,0,1,0,13,0,0,1,0,P6,BOARD: JH 3D 8S 5D 2H | P1: TH 7D | P2: AC TD | P3: 4C 3S | P4: KS 9C | P5: 7S 6H | P6: 8H KH,P1: High Card | P2: High Card | P3: Pair | P4: High Card | P5: High Card | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
14,0,0,1,0,2,0,1,0,0,13,0,0,0,1,5,0,0,1,0,12,1,0,0,0,2,0,0,0,1,10,0,0,0,1,10,0,1,0,0,4,1,0,0,0,7,1,0,0,0,6,0,1,0,0,11,0,0,0,1,6,1,0,0,0,10,0,0,1,0,2,1,0,0,0,12,0,1,0,0,6,0,0,0,1,P6,BOARD: AH 2D KS 5H QC | P1: 2S TS | P2: TD 4C | P3: 7C 6D | P4: JS 6C | P5: TH 2C | P6: QD 6S,P1: Pair | P2: High Card | P3: High Card | P4: High Card | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
9,1,0,0,0,13,0,1,0,0,2,1,0,0,0,7,0,0,1,0,3,0,0,0,1,13,0,0,0,1,5,0,0,1,0,6,0,0,1,0,5,0,1,0,0,2,0,0,1,0,9,0,1,0,0,2,0,1,0,0,13,1,0,0,0,11,1,0,0,0,3,1,0,0,0,12,0,0,0,1,14,0,0,0,1,P4,BOARD: 9C KD 2C 7H 3S | P1: KS 5H | P2: 6H 5D | P3: 2H 9D | P4: 2D KC | P5: JC 3C | P6: QS AS,P1: Pair | P2: High Card | P3: Two Pair | P4: Two Pair | P5: Pair | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
8,0,0,0,1,7,0,0,0,1,14,0,1,0,0,10,0,0,1,0,9,0,1,0,0,3,0,0,0,1,5,1,0,0,0,13,1,0,0,0,8,0,0,1,0,6,1,0,0,0,12,0,0,1,0,11,0,0,0,1,3,0,0,1,0,4,0,0,1,0,7,0,1,0,0,9,0,0,1,0,8,0,1,0,0,P4,BOARD: 8S 7S AD TH 9D | P1: 3S 5C | P2: KC 8H | P3: 6C QH | P4: JS 3H | P5: 4H 7D | P6: 9H 8D,P1: High Card | P2: Pair | P3: Straight | P4: Straight | P5: Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
9,0,0,1,0,4,0,0,0,1,9,0,0,0,1,6,0,1,0,0,14,1,0,0,0,9,1,0,0,0,14,0,0,0,1,7,1,0,0,0,12,0,0,1,0,13,1,0,0,0,2,0,0,0,1,5,0,0,1,0,13,0,0,0,1,5,1,0,0,0,4,1,0,0,0,11,0,0,1,0,2,0,1,0,0,P1,BOARD: 9H 4S 9S 6D AC | P1: 9C AS | P2: 7C QH | P3: KC 2S | P4: 5H KS | P5: 5C 4C | P6: JH 2D,P1: Full House | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
11,1,0,0,0,11,0,1,0,0,13,0,1,0,0,6,0,1,0,0,8,0,0,0,1,14,0,0,0,1,13,1,0,0,0,8,1,0,0,0,5,0,0,1,0,2,0,0,0,1,2,0,0,1,0,12,0,1,0,0,2,0,1,0,0,4,0,0,0,1,6,1,0,0,0,9,0,0,0,1,9,1,0,0,0,P4,BOARD: JC JD KD 6D 8S | P1: AS KC | P2: 8C 5H | P3: 2S 2H | P4: QD 2D | P5: 4S 6C | P6: 9S 9C,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Flush | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
3,0,1,0,0,13,0,0,1,0,9,0,0,0,1,12,0,1,0,0,11,0,0,0,1,2,1,0,0,0,6,0,0,1,0,7,0,0,1,0,5,0,0,0,1,8,0,0,1,0,13,0,1,0,0,8,1,0,0,0,11,0,1,0,0,11,1,0,0,0,10,0,1,0,0,5,1,0,0,0,2,0,0,1,0,P5,BOARD: 3D KH 9S QD JS | P1: 2C 6H | P2: 7H 5S | P3: 8H KD | P4: 8C JD | P5: JC TD | P6: 5C 2H,P1: High Card | P2: High Card | P3: Pair | P4: Pair | P5: Straight | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
11,0,1,0,0,12,0,0,1,0,2,0,0,1,0,6,1,0,0,0,13,0,1,0,0,10,1,0,0,0,14,0,0,1,0,2,1,0,0,0,6,0,1,0,0,12,1,0,0,0,8,0,0,1,0,6,0,0,1,0,14,0,0,0,1,4,1,0,0,0,13,0,0,0,1,9,0,1,0,0,14,0,1,0,0,P1,BOARD: JD QH 2H 6C KD | P1: TC AH | P2: 2C 6D | P3: QC 8H | P4: 6H AS | P5: 4C KS | P6: 9D AD,P1: Straight | P2: Two Pair | P3: Pair | P4: Pair | P5: Pair | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
10,0,1,0,0,7,0,0,0,1,12,0,1,0,0,13,1,0,0,0,3,1,0,0,0,7,1,0,0,0,14,0,1,0,0,2,0,0,1,0,4,0,0,1,0,11,0,0,1,0,14,1,0,0,0,2,0,1,0,0,10,1,0,0,0,9,0,0,0,1,12,0,0,0,1,5,0,0,0,1,12,1,0,0,0,P3,BOARD: TD 7S QD KC 3C | P1: 7C AD | P2: 2H 4H | P3: JH AC | P4: 2D TC | P5: 9S QS | P6: 5S QC,P1: Pair | P2: High Card | P3: Straight | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
3,0,0,1,0,6,0,0,1,0,13,0,1,0,0,11,0,0,0,1,5,0,0,0,1,13,1,0,0,0,8,1,0,0,0,9,1,0,0,0,7,0,0,1,0,12,0,0,1,0,5,1,0,0,0,4,0,0,1,0,3,1,0,0,0,14,0,1,0,0,2,0,1,0,0,10,0,1,0,0,4,1,0,0,0,P1,BOARD: 3H 6H KD JS 5S | P1: KC 8C | P2: 9C 7H | P3: QH 5C | P4: 4H 3C | P5: AD 2D | P6: TD 4C,P1: Pair | P2: High Card | P3: Pair | P4: Pair | P5: High Card | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
6,0,0,1,0,12,0,0,1,0,11,0,0,1,0,14,0,0,1,0,12,0,1,0,0,7,0,1,0,0,5,1,0,0,0,14,0,1,0,0,2,0,0,0,1,10,0,1,0,0,11,0,1,0,0,5,0,0,1,0,14,0,0,0,1,8,1,0,0,0,9,0,0,1,0,5,0,0,0,1,13,0,0,1,0,P6,BOARD: 6H QH JH AH QD | P1: 7D 5C | P2: AD 2S | P3: TD JD | P4: 5H AS | P5: 8C 9H | P6: 5S KH,P1: Pair | P2: Two Pair | P3: Two Pair | P4: Flush | P5: Flush | P6: Flush,0.0,0.0,0.0,0.0,0.0,100.0
3,1,0,0,0,2,1,0,0,0,9,0,0,0,1,8,1,0,0,0,5,0,0,1,0,4,0,0,0,1,2,0,0,0,1,6,0,0,0,1,11,0,1,0,0,10,0,1,0,0,9,0,0,1,0,12,0,0,0,1,7,0,0,0,1,14,0,1,0,0,9,0,1,0,0,5,1,0,0,0,5,0,0,0,1,P6,BOARD: 3C 2C 9S 8C 5H | P1: 4S 2S | P2: 6S JD | P3: TD 9H | P4: QS 7S | P5: AD 9D | P6: 5C 5S,P1: Pair | P2: High Card | P3: Pair | P4: High Card | P5: Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
13,0,0,1,0,6,0,1,0,0,11,0,1,0,0,9,0,1,0,0,7,0,0,0,1,3,1,0,0,0,13,1,0,0,0,14,1,0,0,0,8,0,1,0,0,12,0,0,0,1,9,1,0,0,0,11,1,0,0,0,2,0,0,0,1,14,0,0,1,0,3,0,0,1,0,14,0,0,0,1,9,0,0,1,0,P1,BOARD: KH 6D JD 9D 7S | P1: 3C KC | P2: AC 8D | P3: QS 9C | P4: JC 2S | P5: AH 3H | P6: AS 9H,P1: Pair | P2: High Card | P3: Pair | P4: Pair | P5: High Card | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
13,1,0,0,0,3,1,0,0,0,14,0,0,0,1,9,1,0,0,0,4,0,1,0,0,3,0,1,0,0,12,0,0,0,1,11,0,1,0,0,9,0,1,0,0,13,0,0,0,1,10,0,1,0,0,12,1,0,0,0,9,0,0,1,0,2,0,0,0,1,14,0,1,0,0,12,0,0,1,0,7,1,0,0,0,P5,BOARD: KC 3C AS 9C 4D | P1: 3D QS | P2: JD 9D | P3: KS TD | P4: QC 9H | P5: 2S AD | P6: QH 7C,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
12,1,0,0,0,13,0,0,0,1,12,0,0,0,1,2,0,0,1,0,3,0,0,1,0,9,0,1,0,0,6,0,0,0,1,10,0,1,0,0,8,0,0,0,1,11,0,0,1,0,2,0,1,0,0,4,0,0,0,1,4,1,0,0,0,5,1,0,0,0,14,1,0,0,0,3,1,0,0,0,13,1,0,0,0,P6,BOARD: QC KS QS 2H 3H | P1: 9D 6S | P2: TD 8S | P3: JH 2D | P4: 4S 4C | P5: 5C AC | P6: 3C KC,P1: Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
7,0,0,1,0,8,0,0,0,1,4,0,0,1,0,3,0,0,1,0,10,1,0,0,0,3,0,1,0,0,5,0,0,0,1,6,0,0,1,0,2,0,0,1,0,6,0,0,0,1,2,0,0,0,1,14,0,1,0,0,11,0,0,1,0,7,0,0,0,1,12,0,1,0,0,12,0,0,0,1,5,1,0,0,0,P2,BOARD: 7H 8S 4H 3H TC | P1: 3D 5S | P2: 6H 2H | P3: 6S 2S | P4: AD JH | P5: 7S QD | P6: QS 5C,P1: Pair | P2: Flush | P3: High Card | P4: High Card | P5: Pair | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
11,0,0,0,1,14,1,0,0,0,9,0,1,0,0,10,0,0,1,0,10,1,0,0,0,9,0,0,0,1,3,1,0,0,0,8,1,0,0,0,11,1,0,0,0,4,0,0,0,1,7,0,0,0,1,3,0,1,0,0,2,1,0,0,0,6,0,1,0,0,6,1,0,0,0,3,0,0,0,1,10,0,0,0,1,P6,BOARD: JS AC 9D TH TC | P1: 9S 3C | P2: 8C JC | P3: 4S 7S | P4: 3D 2C | P5: 6D 6C | P6: 3S TS,P1: Two Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
7,0,0,1,0,3,0,0,0,1,4,1,0,0,0,11,0,0,0,1,4,0,1,0,0,12,0,0,0,1,4,0,0,1,0,14,0,0,1,0,13,0,0,0,1,8,0,0,0,1,5,0,0,0,1,6,0,1,0,0,12,1,0,0,0,11,0,0,1,0,10,0,0,0,1,3,0,1,0,0,2,1,0,0,0,P1,BOARD: 7H 3S 4C JS 4D | P1: QS 4H | P2: AH KS | P3: 8S 5S | P4: 6D QC | P5: JH TS | P6: 3D 2C,P1: Three of a Kind | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Two Pair,100.0,0.0,0.0,0.0,0.0,0.0
9,0,1,0,0,12,0,0,1,0,2,1,0,0,0,3,0,0,0,1,8,0,1,0,0,11,0,1,0,0,4,0,1,0,0,2,0,0,1,0,10,1,0,0,0,7,0,0,1,0,8,0,0,1,0,2,0,1,0,0,7,0,1,0,0,5,0,0,1,0,13,1,0,0,0,5,1,0,0,0,10,0,0,0,1,P3,BOARD: 9D QH 2C 3S 8D | P1: JD 4D | P2: 2H TC | P3: 7H 8H | P4: 2D 7D | P5: 5H KC | P6: 5C TS,P1: High Card | P2: Pair | P3: Pair | P4: Pair | P5: High Card | P6: High Card,0.0,0.0,100.0,0.0,0.0,0.0
7,1,0,0,0,10,0,1,0,0,6,0,0,0,1,9,0,0,0,1,9,1,0,0,0,11,0,1,0,0,12,0,1,0,0,12,0,0,0,1,8,0,0,1,0,12,0,0,1,0,9,0,1,0,0,6,1,0,0,0,4,0,0,1,0,6,0,0,1,0,3,0,0,1,0,10,0,0,0,1,9,0,0,1,0,P6,BOARD: 7C TD 6S 9S 9C | P1: JD QD | P2: QS 8H | P3: QH 9D | P4: 6C 4H | P5: 6H 3H | P6: TS 9H,P1: Pair | P2: Straight | P3: Three of a Kind | P4: Two Pair | P5: Two Pair | P6: Full House,0.0,0.0,0.0,0.0,0.0,100.0
13,0,1,0,0,7,0,0,0,1,14,0,0,1,0,10,0,0,1,0,6,0,0,0,1,11,0,0,1,0,13,0,0,1,0,11,1,0,0,0,5,1,0,0,0,5,0,0,1,0,13,0,0,0,1,5,0,1,0,0,10,0,0,0,1,13,1,0,0,0,3,0,1,0,0,8,1,0,0,0,9,0,0,0,1,P6,BOARD: KD 7S AH TH 6S | P1: JH KH | P2: JC 5C | P3: 5H KS | P4: 5D TS | P5: KC 3D | P6: 8C 9S,P1: Pair | P2: High Card | P3: Pair | P4: Pair | P5: Pair | P6: Straight,0.0,0.0,0.0,0.0,0.0,100.0
10,0,1,0,0,6,0,1,0,0,4,0,0,1,0,3,0,0,1,0,8,0,0,0,1,10,0,0,0,1,5,0,0,0,1,4,0,0,0,1,11,1,0,0,0,2,0,0,1,0,4,0,1,0,0,9,1,0,0,0,8,0,1,0,0,13,1,0,0,0,6,0,0,0,1,11,0,1,0,0,10,1,0,0,0,P6,BOARD: TD 6D 4H 3H 8S | P1: TS 5S | P2: 4S JC | P3: 2H 4D | P4: 9C 8D | P5: KC 6S | P6: JD TC,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
3,0,0,1,0,9,0,1,0,0,3,0,0,0,1,8,0,0,1,0,6,0,0,1,0,12,1,0,0,0,10,0,1,0,0,8,0,0,0,1,7,0,0,0,1,12,0,1,0,0,12,0,0,0,1,8,0,1,0,0,12,0,0,1,0,11,0,1,0,0,2,0,1,0,0,9,1,0,0,0,4,0,1,0,0,P3,BOARD: 3H 9D 3S 8H 6H | P1: QC TD | P2: 8S 7S | P3: QD QS | P4: 8D QH | P5: JD 2D | P6: 9C 4D,P1: Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,0.0,100.0,0.0,0.0,0.0
10,0,0,1,0,14,0,1,0,0,4,0,0,0,1,7,1,0,0,0,13,0,0,1,0,11,0,1,0,0,8,0,1,0,0,12,0,0,0,1,13,1,0,0,0,2,0,0,0,1,9,0,0,0,1,5,0,0,1,0,11,0,0,1,0,6,0,0,0,1,8,0,0,0,1,5,1,0,0,0,12,0,1,0,0,P2,BOARD: TH AD 4S 7C KH | P1: JD 8D | P2: QS KC | P3: 2S 9S | P4: 5H JH | P5: 6S 8S | P6: 5C QD,P1: High Card | P2: Pair | P3: High Card | P4: High Card | P5: High Card | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
3,0,0,0,1,5,1,0,0,0,13,0,0,1,0,9,0,1,0,0,2,0,0,1,0,6,0,1,0,0,6,1,0,0,0,11,0,0,1,0,9,0,0,0,1,11,0,1,0,0,12,1,0,0,0,8,1,0,0,0,5,0,1,0,0,4,0,0,0,1,13,1,0,0,0,10,1,0,0,0,10,0,0,1,0,P5,BOARD: 3S 5C KH 9D 2H | P1: 6D 6C | P2: JH 9S | P3: JD QC | P4: 8C 5D | P5: 4S KC | P6: TC TH,P1: Pair | P2: Pair | P3: High Card | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
14,0,0,0,1,4,0,0,1,0,7,0,0,0,1,7,0,0,1,0,13,0,1,0,0,13,0,0,1,0,4,1,0,0,0,6,1,0,0,0,6,0,1,0,0,2,0,0,0,1,7,0,1,0,0,3,0,0,1,0,2,1,0,0,0,10,1,0,0,0,2,0,1,0,0,6,0,0,0,1,3,1,0,0,0,P3,BOARD: AS 4H 7S 7H KD | P1: KH 4C | P2: 6C 6D | P3: 2S 7D | P4: 3H 2C | P5: TC 2D | P6: 6S 3C,P1: Two Pair | P2: Two Pair | P3: Three of a Kind | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
7,0,1,0,0,3,0,0,0,1,13,1,0,0,0,7,0,0,1,0,6,0,0,0,1,8,0,0,1,0,2,0,1,0,0,14,0,1,0,0,5,1,0,0,0,6,1,0,0,0,4,1,0,0,0,10,0,1,0,0,6,0,0,1,0,10,0,0,1,0,11,0,1,0,0,12,1,0,0,0,2,0,0,0,1,P3_P4,BOARD: 7D 3S KC 7H 6S | P1: 8H 2D | P2: AD 5C | P3: 6C 4C | P4: TD 6H | P5: TH JD | P6: QC 2S,P1: Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,50.0,50.0,0.0,0.0
10,1,0,0,0,6,0,0,0,1,2,0,0,1,0,3,1,0,0,0,12,0,0,1,0,4,0,0,1,0,5,0,0,0,1,6,0,1,0,0,11,0,0,0,1,4,1,0,0,0,12,0,0,0,1,5,0,1,0,0,2,1,0,0,0,6,0,0,1,0,11,0,1,0,0,14,0,0,1,0,10,0,0,1,0,P1,BOARD: TC 6S 2H 3C QH | P1: 4H 5S | P2: 6D JS | P3: 4C QS | P4: 5D 2C | P5: 6H JD | P6: AH TH,P1: Straight | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,0,13,0,1,0,0,12,0,0,1,0,3,0,0,1,0,4,0,0,1,0,13,0,0,1,0,5,1,0,0,0,8,0,0,0,1,6,0,1,0,0,9,0,1,0,0,9,0,0,0,1,9,1,0,0,0,5,0,1,0,0,2,1,0,0,0,13,0,0,0,1,6,1,0,0,0,7,0,0,1,0,P1,BOARD: JH KD QH 3H 4H | P1: KH 5C | P2: 8S 6D | P3: 9D 9S | P4: 9C 5D | P5: 2C KS | P6: 6C 7H,P1: Flush | P2: High Card | P3: Pair | P4: High Card | P5: Pair | P6: Flush,100.0,0.0,0.0,0.0,0.0,0.0
9,1,0,0,0,8,1,0,0,0,12,1,0,0,0,8,0,0,1,0,4,0,0,0,1,2,0,0,1,0,13,0,0,1,0,10,0,0,1,0,10,0,0,0,1,11,1,0,0,0,8,0,1,0,0,9,0,0,1,0,5,0,1,0,0,13,0,0,0,1,2,1,0,0,0,9,0,0,0,1,8,0,0,0,1,P6,BOARD: 9C 8C QC 8H 4S | P1: 2H KH | P2: TH TS | P3: JC 8D | P4: 9H 5D | P5: KS 2C | P6: 9S 8S,P1: Pair | P2: Two Pair | P3: Three of a Kind | P4: Two Pair | P5: Pair | P6: Full House,0.0,0.0,0.0,0.0,0.0,100.0
3,1,0,0,0,12,1,0,0,0,13,1,0,0,0,2,0,0,1,0,3,0,1,0,0,6,0,0,0,1,11,0,0,1,0,4,1,0,0,0,6,0,0,1,0,8,0,0,0,1,13,0,0,1,0,14,1,0,0,0,9,0,1,0,0,2,0,1,0,0,14,0,0,1,0,4,0,0,0,1,12,0,0,0,1,P3,BOARD: 3C QC KC 2H 3D | P1: 6S JH | P2: 4C 6H | P3: 8S KH | P4: AC 9D | P5: 2D AH | P6: 4S QS,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,100.0,0.0,0.0,0.0
5,0,1,0,0,10,0,0,1,0,14,0,0,0,1,13,0,0,1,0,8,1,0,0,0,12,0,0,1,0,6,1,0,0,0,10,0,0,0,1,5,0,0,1,0,6,0,0,0,1,12,1,0,0,0,11,1,0,0,0,11,0,1,0,0,6,0,1,0,0,5,1,0,0,0,12,0,0,0,1,10,0,1,0,0,P2,BOARD: 5D TH AS KH 8C | P1: QH 6C | P2: TS 5H | P3: 6S QC | P4: JC JD | P5: 6D 5C | P6: QS TD,P1: High Card | P2: Two Pair | P3: High Card | P4: Pair | P5: Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
8,0,1,0,0,7,0,1,0,0,12,0,0,1,0,6,1,0,0,0,14,0,0,1,0,14,0,0,0,1,2,0,0,1,0,7,0,0,1,0,12,0,1,0,0,3,0,0,0,1,6,0,0,0,1,4,0,0,1,0,5,1,0,0,0,5,0,0,0,1,8,0,0,0,1,13,1,0,0,0,5,0,1,0,0,P4,BOARD: 8D 7D QH 6C AH | P1: AS 2H | P2: 7H QD | P3: 3S 6S | P4: 4H 5C | P5: 5S 8S | P6: KC 5D,P1: Pair | P2: Two Pair | P3: Pair | P4: Straight | P5: Pair | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
2,0,1,0,0,2,1,0,0,0,8,0,0,1,0,3,0,0,1,0,11,0,0,0,1,10,1,0,0,0,14,0,0,0,1,10,0,0,0,1,13,1,0,0,0,12,0,0,0,1,8,0,0,0,1,4,0,0,0,1,5,1,0,0,0,5,0,1,0,0,2,0,0,1,0,13,0,0,0,1,8,0,1,0,0,P5,BOARD: 2D 2C 8H 3H JS | P1: TC AS | P2: TS KC | P3: QS 8S | P4: 4S 5C | P5: 5D 2H | P6: KS 8D,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Three of a Kind | P6: Two Pair,0.0,0.0,0.0,0.0,100.0,0.0
5,0,1,0,0,8,1,0,0,0,10,0,0,1,0,13,0,0,0,1,6,1,0,0,0,6,0,1,0,0,6,0,0,1,0,7,0,1,0,0,2,1,0,0,0,3,0,1,0,0,14,0,0,1,0,4,1,0,0,0,13,0,0,1,0,12,0,1,0,0,3,0,0,1,0,11,0,1,0,0,4,0,0,1,0,P1,BOARD: 5D 8C TH KS 6C | P1: 6D 6H | P2: 7D 2C | P3: 3D AH | P4: 4C KH | P5: QD 3H | P6: JD 4H,P1: Three of a Kind | P2: High Card | P3: High Card | P4: Pair | P5: High Card | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
11,0,0,0,1,14,1,0,0,0,14,0,0,0,1,12,1,0,0,0,7,0,1,0,0,6,0,0,0,1,7,0,0,0,1,9,0,0,0,1,11,0,1,0,0,13,0,0,0,1,8,1,0,0,0,3,0,0,0,1,5,0,0,1,0,5,0,1,0,0,12,0,1,0,0,14,0,1,0,0,3,0,0,1,0,P6,BOARD: JS AC AS QC 7D | P1: 6S 7S | P2: 9S JD | P3: KS 8C | P4: 3S 5H | P5: 5D QD | P6: AD 3H,P1: Two Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
6,0,0,1,0,9,0,1,0,0,14,0,1,0,0,4,0,0,0,1,8,0,1,0,0,10,0,0,0,1,13,0,1,0,0,12,0,0,0,1,4,1,0,0,0,4,0,1,0,0,11,0,0,1,0,3,1,0,0,0,3,0,0,0,1,14,0,0,1,0,8,0,0,1,0,9,1,0,0,0,14,0,0,0,1,P6,BOARD: 6H 9D AD 4S 8D | P1: TS KD | P2: QS 4C | P3: 4D JH | P4: 3C 3S | P5: AH 8H | P6: 9C AS,P1: High Card | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
2,1,0,0,0,2,0,0,0,1,4,0,0,1,0,14,0,0,0,1,9,1,0,0,0,11,0,0,0,1,6,1,0,0,0,6,0,0,1,0,5,0,1,0,0,4,0,1,0,0,14,0,0,1,0,10,0,0,0,1,7,0,0,1,0,7,1,0,0,0,7,0,1,0,0,11,0,0,1,0,2,0,1,0,0,P6,BOARD: 2C 2S 4H AS 9C | P1: JS 6C | P2: 6H 5D | P3: 4D AH | P4: TS 7H | P5: 7C 7D | P6: JH 2D,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
13,0,1,0,0,9,0,1,0,0,2,0,0,0,1,5,0,1,0,0,8,0,0,0,1,11,0,1,0,0,12,1,0,0,0,13,0,0,1,0,7,1,0,0,0,8,0,0,1,0,5,0,0,1,0,14,1,0,0,0,4,1,0,0,0,7,0,0,1,0,7,0,0,0,1,2,1,0,0,0,10,0,0,1,0,P3,BOARD: KD 9D 2S 5D 8S | P1: JD QC | P2: KH 7C | P3: 8H 5H | P4: AC 4C | P5: 7H 7S | P6: 2C TH,P1: High Card | P2: Pair | P3: Two Pair | P4: High Card | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
12,1,0,0,0,9,0,0,0,1,13,0,1,0,0,10,0,1,0,0,8,0,0,0,1,10,0,0,1,0,11,1,0,0,0,4,0,0,0,1,5,0,0,0,1,14,0,1,0,0,10,1,0,0,0,14,1,0,0,0,3,0,1,0,0,2,1,0,0,0,13,0,0,1,0,5,0,1,0,0,2,0,0,1,0,P1,BOARD: QC 9S KD TD 8S | P1: TH JC | P2: 4S 5S | P3: AD TC | P4: AC 3D | P5: 2C KH | P6: 5D 2H,P1: Straight | P2: High Card | P3: Pair | P4: High Card | P5: Pair | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,0,9,1,0,0,0,7,0,0,0,1,4,0,0,1,0,9,0,0,1,0,5,0,0,0,1,5,1,0,0,0,14,1,0,0,0,3,1,0,0,0,4,0,0,0,1,7,1,0,0,0,3,0,1,0,0,2,0,0,1,0,10,0,1,0,0,2,0,0,0,1,14,0,0,1,0,13,0,0,0,1,P3,BOARD: JH 9C 7S 4H 9H | P1: 5S 5C | P2: AC 3C | P3: 4S 7C | P4: 3D 2H | P5: TD 2S | P6: AH KS,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
